Id,Class
5795,6
5796,9
5797,9
5798,9
5799,0
5800,0
5801,0
5802,1
5803,1
5804,1
5805,0
5806,0
5807,0
5808,4
5809,4
5810,4
5811,3
5812,3
5813,3
5814,3
5815,1
5816,1
5817,9
5818,9
5819,9
5820,0
5821,0
5822,0
5823,3
5824,3
5825,3
5826,5
5827,5
5828,5
5829,0
5830,0
5831,0
5832,4
5833,4
5834,4
5835,8
5836,8
5837,8
5838,7
5839,7
5840,7
5841,5
5842,5
5843,5
5844,9
5845,9
5846,9
5847,1
5848,1
5849,1
5850,8
5851,8
5852,8
5853,9
5854,9
5855,9
5856,9
5857,6
5858,9
5859,7
5860,7
5861,7
5862,4
5863,4
5864,4
5865,4
5866,4
5867,4
5868,0
5869,0
5870,0
5871,8
5872,8
5873,8
5874,1
5875,1
5876,1
5877,2
5878,2
5879,2
5880,6
5881,6
5882,6
5883,2
5884,2
5885,2
5886,7
5887,7
5888,7
5889,7
5890,7
5891,7
5892,7
5893,7
5894,7
5895,6
5896,6
5897,6
5898,4
5899,4
5900,4
5901,4
5902,4
5903,4
5904,4
5905,4
5906,0
5907,9
5908,9
5909,9
5910,4
5911,4
5912,4
5913,7
5914,7
5915,2
5916,4
5917,4
5918,4
5919,7
5920,7
5921,7
5922,1
5923,1
5924,1
5925,9
5926,9
5927,9
5928,7
5929,7
5930,3
5931,4
5932,4
5933,4
5934,8
5935,8
5936,8
5937,9
5938,9
5939,9
5940,2
5941,2
5942,2
5943,2
5944,2
5945,2
5946,4
5947,4
5948,4
5949,1
5950,1
5951,1
5952,9
5953,9
5954,9
5955,1
5956,1
5957,1
5958,9
5959,9
5960,9
5961,1
5962,1
5963,1
5964,7
5965,7
5966,7
5967,5
5968,5
5969,8
5970,7
5971,7
5972,7
5973,6
5974,4
5975,4
5976,1
5977,1
5978,1
5979,2
5980,2
5981,2
5982,2
5983,2
5984,2
5985,8
5986,9
5987,9
5988,4
5989,4
5990,4
5991,4
5992,1
5993,4
5994,5
5995,5
5996,5
5997,2
5998,2
5999,2
6000,3
6001,3
6002,3
6003,6
6004,6
6005,6
6006,7
6007,6
6008,7
6009,0
6010,0
6011,0
6012,5
6013,5
6014,5
6015,7
6016,7
6017,7
6018,0
6019,1
6020,0
6021,4
6022,4
6023,4
6024,3
6025,3
6026,0
6027,0
6028,0
6029,0
6030,0
6031,0
6032,0
6033,9
6034,9
6035,9
6036,0
6037,0
6038,1
6039,1
6040,1
6041,1
6042,1
6043,1
6044,1
6045,2
6046,2
6047,2
6048,2
6049,2
6050,2
6051,1
6052,1
6053,1
6054,2
6055,2
6056,2
6057,6
6058,6
6059,6
6060,9
6061,9
6062,9
6063,4
6064,4
6065,4
6066,5
6067,5
6068,1
6069,8
6070,8
6071,8
6072,2
6073,2
6074,2
6075,0
6076,0
6077,0
6078,3
6079,3
6080,3
6081,5
6082,5
6083,5
6084,3
6085,3
6086,3
6087,7
6088,7
6089,7
6090,3
6091,3
6092,3
6093,5
6094,5
6095,5
6096,4
6097,4
6098,4
6099,2
6100,2
6101,2
6102,0
6103,0
6104,0
6105,6
6106,6
6107,6
6108,7
6109,7
6110,7
6111,5
6112,5
6113,5
6114,9
6115,2
6116,2
6117,2
6118,2
6119,2
6120,3
6121,7
6122,3
6123,4
6124,1
6125,4
6126,1
6127,1
6128,1
6129,2
6130,2
6131,2
6132,3
6133,3
6134,3
6135,0
6136,0
6137,0
6138,1
6139,1
6140,1
6141,0
6142,0
6143,0
6144,7
6145,7
6146,7
6147,5
6148,5
6149,5
6150,4
6151,4
6152,4
6153,6
6154,6
6155,6
6156,8
6157,8
6158,8
6159,0
6160,0
6161,0
6162,7
6163,7
6164,7
6165,6
6166,6
6167,6
6168,2
6169,2
6170,2
6171,4
6172,4
6173,4
6174,7
6175,7
6176,7
6177,5
6178,5
6179,5
6180,3
6181,3
6182,3
6183,1
6184,1
6185,1
6186,3
6187,3
6188,3
6189,0
6190,0
6191,0
6192,6
6193,6
6194,7
6195,1
6196,1
6197,1
6198,9
6199,9
6200,9
6201,8
6202,8
6203,8
6204,0
6205,0
6206,0
6207,4
6208,4
6209,4
6210,1
6211,0
6212,1
6213,4
6214,4
6215,4
6216,3
6217,3
6218,3
6219,7
6220,7
6221,7
6222,2
6223,2
6224,2
6225,1
6226,1
6227,1
6228,1
6229,1
6230,1
6231,8
6232,8
6233,8
6234,9
6235,9
6236,9
6237,2
6238,2
6239,2
6240,7
6241,7
6242,7
6243,0
6244,0
6245,0
6246,7
6247,7
6248,7
6249,2
6250,2
6251,2
6252,2
6253,2
6254,2
6255,3
6256,3
6257,3
6258,5
6259,5
6260,5
6261,7
6262,7
6263,7
6264,0
6265,7
6266,7
6267,1
6268,1
6269,1
6270,4
6271,4
6272,4
6273,2
6274,2
6275,2
6276,8
6277,8
6278,8
6279,7
6280,7
6281,7
6282,7
6283,7
6284,7
6285,0
6286,0
6287,0
6288,0
6289,0
6290,0
6291,8
6292,8
6293,8
6294,7
6295,7
6296,7
6297,0
6298,3
6299,0
6300,4
6301,4
6302,4
6303,5
6304,5
6305,5
6306,1
6307,1
6308,1
6309,9
6310,9
6311,9
6312,1
6313,1
6314,1
6315,2
6316,2
6317,2
6318,1
6319,1
6320,1
6321,1
6322,1
6323,1
6324,3
6325,3
6326,3
6327,3
6328,3
6329,3
6330,2
6331,2
6332,2
6333,4
6334,4
6335,4
6336,8
6337,8
6338,8
6339,1
6340,1
6341,1
6342,6
6343,6
6344,6
6345,9
6346,9
6347,8
6348,4
6349,4
6350,4
6351,1
6352,1
6353,7
6354,6
6355,6
6356,6
6357,8
6358,3
6359,8
6360,0
6361,0
6362,0
6363,0
6364,0
6365,0
6366,0
6367,0
6368,0
6369,6
6370,6
6371,6
6372,0
6373,6
6374,0
6375,0
6376,0
6377,0
6378,7
6379,7
6380,3
6381,1
6382,0
6383,0
6384,6
6385,6
6386,6
6387,6
6388,6
6389,6
6390,7
6391,7
6392,7
6393,2
6394,2
6395,2
6396,4
6397,4
6398,4
6399,6
6400,6
6401,6
6402,4
6403,4
6404,6
6405,6
6406,2
6407,2
6408,2
6409,2
6410,2
6411,3
6412,3
6413,3
6414,1
6415,1
6416,1
6417,4
6418,4
6419,4
6420,0
6421,0
6422,0
6423,2
6424,2
6425,2
6426,3
6427,3
6428,3
6429,8
6430,8
6431,8
6432,6
6433,6
6434,6
6435,9
6436,9
6437,9
6438,3
6439,3
6440,3
6441,2
6442,2
6443,2
6444,4
6445,4
6446,6
6447,1
6448,1
6449,1
6450,0
6451,0
6452,0
6453,1
6454,1
6455,1
6456,2
6457,2
6458,2
6459,1
6460,1
6461,1
6462,8
6463,8
6464,8
6465,9
6466,9
6467,9
6468,2
6469,2
6470,2
6471,2
6472,2
6473,2
6474,4
6475,4
6476,4
6477,3
6478,3
6479,3
6480,9
6481,9
6482,9
6483,6
6484,6
6485,6
6486,7
6487,7
6488,7
6489,4
6490,4
6491,4
6492,0
6493,0
6494,0
6495,2
6496,2
6497,2
6498,4
6499,9
6500,6
6501,6
6502,6
6503,7
6504,2
6505,2
6506,2
6507,0
6508,0
6509,0
6510,0
6511,0
6512,0
6513,4
6514,4
6515,6
6516,0
6517,0
6518,0
6519,0
6520,0
6521,0
6522,7
6523,7
6524,7
6525,1
6526,1
6527,1
6528,5
6529,5
6530,5
6531,8
6532,8
6533,8
6534,0
6535,0
6536,0
6537,1
6538,1
6539,1
6540,9
6541,9
6542,9
6543,1
6544,1
6545,1
6546,4
6547,4
6548,4
6549,2
6550,2
6551,2
6552,3
6553,3
6554,3
6555,8
6556,8
6557,8
6558,1
6559,1
6560,1
6561,5
6562,5
6563,5
6564,9
6565,9
6566,9
6567,4
6568,4
6569,4
6570,2
6571,2
6572,2
6573,2
6574,2
6575,2
6576,4
6577,1
6578,4
6579,6
6580,6
6581,6
6582,1
6583,1
6584,1
6585,2
6586,2
6587,2
6588,0
6589,0
6590,7
6591,2
6592,2
6593,2
6594,4
6595,4
6596,4
6597,8
6598,8
6599,8
6600,7
6601,7
6602,7
6603,0
6604,0
6605,0
6606,5
6607,5
6608,5
6609,2
6610,2
6611,2
6612,9
6613,9
6614,9
6615,1
6616,1
6617,1
6618,3
6619,3
6620,3
6621,1
6622,1
6623,1
6624,2
6625,2
6626,2
6627,3
6628,3
6629,3
6630,4
6631,4
6632,4
6633,0
6634,0
6635,0
6636,4
6637,1
6638,1
6639,2
6640,2
6641,2
6642,9
6643,8
6644,8
6645,5
6646,5
6647,5
6648,8
6649,8
6650,8
6651,1
6652,1
6653,1
6654,2
6655,2
6656,2
6657,3
6658,3
6659,3
6660,2
6661,2
6662,2
6663,4
6664,4
6665,1
6666,3
6667,3
6668,3
6669,9
6670,9
6671,9
6672,6
6673,6
6674,6
6675,7
6676,7
6677,7
6678,1
6679,1
6680,1
6681,1
6682,1
6683,1
6684,6
6685,6
6686,6
6687,5
6688,5
6689,5
6690,4
6691,4
6692,4
6693,8
6694,8
6695,8
6696,7
6697,7
6698,7
6699,3
6700,3
6701,3
6702,7
6703,7
6704,3
6705,2
6706,2
6707,2
6708,7
6709,7
6710,6
6711,9
6712,9
6713,9
6714,7
6715,7
6716,7
6717,4
6718,4
6719,4
6720,5
6721,5
6722,5
6723,2
6724,2
6725,2
6726,8
6727,9
6728,9
6729,8
6730,8
6731,8
6732,2
6733,2
6734,2
6735,7
6736,7
6737,7
6738,8
6739,8
6740,8
6741,0
6742,0
6743,0
6744,1
6745,4
6746,6
6747,6
6748,6
6749,6
6750,9
6751,9
6752,9
6753,3
6754,3
6755,3
6756,0
6757,0
6758,0
6759,1
6760,1
6761,1
6762,6
6763,6
6764,6
6765,4
6766,4
6767,4
6768,2
6769,2
6770,2
6771,5
6772,5
6773,5
6774,7
6775,7
6776,7
6777,3
6778,3
6779,3
6780,1
6781,1
6782,1
6783,3
6784,3
6785,3
6786,0
6787,0
6788,0
6789,0
6790,0
6791,0
6792,7
6793,7
6794,7
6795,0
6796,0
6797,0
6798,0
6799,0
6800,0
6801,2
6802,2
6803,2
6804,1
6805,1
6806,1
6807,5
6808,5
6809,5
6810,9
6811,9
6812,9
6813,4
6814,4
6815,4
6816,4
6817,4
6818,4
6819,0
6820,0
6821,0
6822,4
6823,4
6824,4
6825,6
6826,6
6827,6
6828,8
6829,8
6830,8
6831,1
6832,1
6833,1
6834,0
6835,1
6836,0
6837,9
6838,9
6839,9
6840,5
6841,8
6842,8
6843,5
6844,5
6845,5
6846,7
6847,7
6848,7
6849,3
6850,3
6851,3
6852,4
6853,3
6854,4
6855,3
6856,3
6857,3
6858,3
6859,3
6860,3
6861,6
6862,4
6863,6
6864,1
6865,0
6866,1
6867,0
6868,0
6869,0
6870,5
6871,5
6872,5
6873,2
6874,4
6875,4
6876,1
6877,1
6878,1
6879,3
6880,3
6881,3
6882,0
6883,0
6884,0
6885,4
6886,4
6887,4
6888,4
6889,4
6890,4
6891,0
6892,0
6893,0
6894,9
6895,9
6896,8
6897,3
6898,7
6899,3
6900,1
6901,1
6902,1
6903,5
6904,5
6905,5
6906,6
6907,6
6908,6
6909,7
6910,7
6911,7
6912,0
6913,0
6914,7
6915,6
6916,6
6917,6
6918,2
6919,2
6920,2
6921,7
6922,7
6923,7
6924,5
6925,5
6926,5
6927,3
6928,3
6929,3
6930,2
6931,2
6932,2
6933,5
6934,5
6935,5
6936,8
6937,8
6938,8
6939,0
6940,0
6941,0
6942,1
6943,1
6944,5
6945,3
6946,3
6947,3
6948,7
6949,5
6950,5
6951,5
6952,5
6953,5
6954,2
6955,2
6956,2
6957,2
6958,2
6959,2
6960,1
6961,1
6962,1
6963,0
6964,0
6965,0
6966,2
6967,2
6968,2
6969,7
6970,7
6971,7
6972,7
6973,7
6974,7
6975,7
6976,7
6977,7
6978,1
6979,1
6980,1
6981,4
6982,4
6983,1
6984,4
6985,4
6986,4
6987,4
6988,4
6989,4
6990,7
6991,7
6992,7
6993,8
6994,8
6995,8
6996,2
6997,2
6998,2
6999,0
7000,0
7001,0
7002,3
7003,3
7004,3
7005,1
7006,1
7007,1
7008,2
7009,2
7010,2
7011,5
7012,5
7013,5
7014,7
7015,7
7016,7
7017,5
7018,5
7019,5
7020,7
7021,7
7022,7
7023,3
7024,3
7025,3
7026,6
7027,6
7028,6
7029,5
7030,5
7031,5
7032,3
7033,6
7034,6
7035,9
7036,9
7037,9
7038,8
7039,1
7040,4
7041,9
7042,9
7043,9
7044,3
7045,3
7046,3
7047,4
7048,4
7049,4
7050,2
7051,2
7052,2
7053,3
7054,3
7055,3
7056,7
7057,7
7058,7
7059,1
7060,1
7061,1
7062,7
7063,7
7064,7
7065,2
7066,2
7067,2
7068,3
7069,3
7070,3
7071,1
7072,1
7073,1
7074,3
7075,3
7076,3
7077,3
7078,3
7079,3
7080,5
7081,5
7082,8
7083,1
7084,1
7085,1
7086,2
7087,2
7088,2
7089,1
7090,1
7091,1
7092,0
7093,0
7094,0
7095,7
7096,7
7097,7
7098,0
7099,0
7100,0
7101,1
7102,1
7103,1
7104,4
7105,4
7106,4
7107,2
7108,2
7109,2
7110,7
7111,7
7112,7
7113,1
7114,1
7115,1
7116,2
7117,2
7118,2
7119,0
7120,0
7121,0
7122,0
7123,0
7124,0
7125,2
7126,2
7127,2
7128,1
7129,1
7130,1
7131,1
7132,1
7133,1
7134,1
7135,1
7136,1
7137,7
7138,7
7139,7
7140,4
7141,4
7142,6
7143,3
7144,3
7145,3
7146,4
7147,4
7148,4
7149,6
7150,6
7151,6
7152,5
7153,5
7154,5
7155,2
7156,2
7157,2
7158,2
7159,2
7160,2
7161,1
7162,1
7163,1
7164,8
7165,8
7166,8
7167,1
7168,1
7169,1
7170,1
7171,1
7172,1
7173,6
7174,6
7175,6
7176,8
7177,5
7178,5
7179,8
7180,7
7181,7
7182,4
7183,4
7184,4
7185,1
7186,1
7187,1
7188,7
7189,7
7190,7
7191,6
7192,6
7193,6
7194,2
7195,2
7196,2
7197,0
7198,0
7199,0
7200,6
7201,6
7202,6
7203,7
7204,7
7205,7
7206,2
7207,2
7208,2
7209,4
7210,4
7211,4
7212,9
7213,9
7214,9
7215,4
7216,4
7217,4
7218,7
7219,7
7220,7
7221,3
7222,3
7223,3
7224,0
7225,0
7226,0
7227,0
7228,0
7229,0
7230,4
7231,4
7232,4
7233,5
7234,5
7235,5
7236,5
7237,5
7238,5
7239,8
7240,8
7241,8
7242,7
7243,7
7244,7
7245,1
7246,1
7247,1
7248,1
7249,1
7250,1
7251,9
7252,9
7253,9
7254,4
7255,4
7256,4
7257,2
7258,2
7259,2
7260,0
7261,0
7262,0
7263,8
7264,8
7265,7
7266,8
7267,8
7268,8
7269,8
7270,8
7271,8
7272,4
7273,4
7274,4
7275,0
7276,0
7277,6
7278,8
7279,8
7280,8
7281,3
7282,3
7283,3
7284,1
7285,1
7286,1
7287,9
7288,9
7289,9
7290,0
7291,0
7292,0
7293,7
7294,7
7295,7
7296,0
7297,0
7298,0
7299,4
7300,4
7301,4
7302,3
7303,3
7304,3
7305,1
7306,1
7307,1
7308,0
7309,0
7310,0
7311,0
7312,0
7313,0
7314,0
7315,0
7316,0
7317,7
7318,7
7319,7
7320,6
7321,6
7322,6
7323,2
7324,2
7325,2
7326,9
7327,9
7328,8
7329,3
7330,3
7331,3
7332,4
7333,4
7334,4
7335,2
7336,2
7337,2
7338,4
7339,4
7340,4
7341,5
7342,5
7343,5
7344,3
7345,3
7346,3
7347,1
7348,1
7349,1
7350,0
7351,0
7352,0
7353,4
7354,4
7355,4
7356,6
7357,7
7358,6
7359,7
7360,7
7361,7
7362,4
7363,4
7364,1
7365,1
7366,1
7367,1
7368,1
7369,4
7370,4
7371,8
7372,8
7373,8
7374,1
7375,1
7376,1
7377,3
7378,3
7379,3
7380,7
7381,7
7382,7
7383,2
7384,2
7385,2
7386,1
7387,1
7388,1
7389,5
7390,5
7391,5
7392,5
7393,5
7394,5
7395,1
7396,1
7397,1
7398,4
7399,4
7400,4
7401,9
7402,9
7403,9
7404,8
7405,8
7406,8
7407,3
7408,3
7409,3
7410,9
7411,9
7412,9
7413,0
7414,0
7415,0
7416,3
7417,3
7418,3
7419,1
7420,1
7421,1
7422,4
7423,4
7424,4
7425,8
7426,8
7427,8
7428,6
7429,6
7430,6
7431,0
7432,2
7433,9
7434,2
7435,2
7436,2
7437,8
7438,8
7439,8
7440,6
7441,6
7442,6
7443,1
7444,1
7445,1
7446,4
7447,4
7448,4
7449,3
7450,3
7451,3
7452,6
7453,8
7454,9
7455,0
7456,0
7457,0
7458,5
7459,5
7460,5
7461,9
7462,9
7463,9
7464,2
7465,2
7466,2
7467,6
7468,6
7469,6
7470,0
7471,0
7472,0
7473,8
7474,8
7475,8
7476,0
7477,0
7478,0
7479,8
7480,8
7481,8
7482,1
7483,1
7484,1
7485,7
7486,7
7487,7
7488,7
7489,7
7490,7
7491,2
7492,2
7493,2
7494,7
7495,7
7496,7
7497,4
7498,4
7499,4
7500,4
7501,4
7502,4
7503,7
7504,7
7505,7
7506,2
7507,2
7508,7
7509,6
7510,6
7511,6
7512,0
7513,0
7514,0
7515,7
7516,7
7517,7
7518,4
7519,4
7520,2
7521,1
7522,1
7523,1
7524,3
7525,3
7526,3
7527,3
7528,3
7529,3
7530,0
7531,8
7532,0
7533,7
7534,7
7535,7
7536,5
7537,5
7538,5
7539,2
7540,2
7541,2
7542,7
7543,7
7544,7
7545,2
7546,2
7547,2
7548,3
7549,3
7550,0
7551,0
7552,0
7553,0
7554,1
7555,1
7556,1
7557,1
7558,1
7559,1
7560,6
7561,6
7562,6
7563,9
7564,9
7565,9
7566,5
7567,5
7568,5
7569,7
7570,7
7571,7
7572,7
7573,7
7574,7
7575,9
7576,9
7577,9
7578,4
7579,4
7580,4
7581,7
7582,7
7583,7
7584,6
7585,6
7586,6
7587,8
7588,8
7589,8
7590,1
7591,1
7592,1
7593,4
7594,4
7595,1
7596,3
7597,3
7598,3
7599,5
7600,5
7601,5
7602,1
7603,1
7604,3
7605,9
7606,9
7607,9
7608,9
7609,9
7610,9
7611,1
7612,1
7613,1
7614,8
7615,8
7616,8
7617,4
7618,4
7619,4
7620,9
7621,9
7622,9
7623,6
7624,6
7625,6
7626,0
7627,0
7628,0
7629,3
7630,3
7631,3
7632,9
7633,9
7634,9
7635,3
7636,3
7637,3
7638,3
7639,3
7640,7
7641,2
7642,2
7643,2
7644,5
7645,5
7646,5
7647,0
7648,0
7649,0
7650,1
7651,1
7652,4
7653,7
7654,7
7655,7
7656,0
7657,0
7658,0
7659,1
7660,1
7661,1
7662,8
7663,9
7664,9
7665,6
7666,6
7667,2
7668,2
7669,2
7670,2
7671,7
7672,7
7673,7
7674,6
7675,6
7676,6
7677,7
7678,7
7679,2
7680,2
7681,2
7682,2
7683,1
7684,1
7685,3
7686,0
7687,0
7688,0
7689,2
7690,2
7691,2
7692,0
7693,0
7694,0
7695,7
7696,7
7697,7
7698,9
7699,9
7700,9
7701,4
7702,1
7703,9
7704,0
7705,0
7706,0
7707,7
7708,7
7709,7
7710,7
7711,7
7712,7
7713,3
7714,3
7715,3
7716,3
7717,7
7718,7
7719,4
7720,4
7721,6
7722,6
7723,6
7724,6
7725,8
7726,8
7727,8
7728,2
7729,2
7730,2
7731,9
7732,9
7733,9
7734,6
7735,6
7736,6
7737,3
7738,7
7739,7
7740,9
7741,9
7742,9
7743,0
7744,0
7745,0
7746,4
7747,4
7748,4
7749,3
7750,3
7751,3
7752,3
7753,3
7754,3
7755,1
7756,1
7757,1
7758,4
7759,4
7760,4
7761,9
7762,9
7763,9
7764,0
7765,0
7766,0
7767,1
7768,1
7769,1
7770,9
7771,9
7772,9
7773,1
7774,1
7775,1
7776,2
7777,2
7778,2
7779,4
7780,4
7781,4
7782,3
7783,3
7784,3
7785,1
7786,1
7787,1
7788,8
7789,8
7790,8
7791,9
7792,9
7793,9
7794,0
7795,0
7796,0
7797,9
7798,9
7799,9
7800,1
7801,1
7802,1
7803,1
7804,1
7805,1
7806,1
7807,1
7808,1
7809,2
7810,2
7811,2
7812,7
7813,7
7814,7
7815,3
7816,3
7817,3
7818,0
7819,0
7820,0
7821,7
7822,7
7823,7
7824,7
7825,7
7826,2
7827,0
7828,0
7829,0
7830,8
7831,8
7832,8
7833,7
7834,7
7835,7
7836,0
7837,7
7838,7
7839,6
7840,6
7841,6
7842,4
7843,4
7844,4
7845,4
7846,4
7847,4
7848,4
7849,4
7850,4
7851,3
7852,3
7853,3
7854,2
7855,2
7856,2
7857,6
7858,4
7859,4
7860,9
7861,9
7862,9
7863,3
7864,3
7865,3
7866,0
7867,0
7868,0
7869,1
7870,1
7871,1
7872,1
7873,1
7874,4
7875,0
7876,0
7877,0
7878,0
7879,0
7880,0
7881,2
7882,2
7883,2
7884,9
7885,9
7886,9
7887,7
7888,7
7889,7
7890,9
7891,9
7892,9
7893,4
7894,4
7895,4
7896,2
7897,2
7898,2
7899,3
7900,0
7901,3
7902,4
7903,4
7904,4
7905,8
7906,3
7907,8
7908,1
7909,1
7910,1
7911,9
7912,9
7913,9
7914,1
7915,1
7916,1
7917,5
7918,5
7919,5
7920,9
7921,9
7922,9
7923,1
7924,1
7925,1
7926,5
7927,9
7928,5
7929,6
7930,6
7931,6
7932,2
7933,2
7934,2
7935,4
7936,4
7937,4
7938,2
7939,2
7940,2
7941,7
7942,7
7943,7
7944,3
7945,3
7946,3
7947,1
7948,1
7949,1
7950,1
7951,1
7952,1
7953,6
7954,6
7955,6
7956,3
7957,3
7958,3
7959,7
7960,7
7961,7
7962,1
7963,1
7964,1
7965,3
7966,3
7967,3
7968,9
7969,0
7970,0
7971,2
7972,2
7973,2
7974,0
7975,0
7976,0
7977,2
7978,2
7979,2
7980,2
7981,2
7982,2
7983,8
7984,8
7985,9
7986,2
7987,2
7988,2
7989,8
7990,8
7991,8
7992,0
7993,0
7994,0
7995,4
7996,4
7997,4
7998,1
7999,1
8000,1
8001,0
8002,0
8003,0
8004,6
8005,6
8006,6
8007,7
8008,7
8009,7
8010,4
8011,4
8012,4
8013,9
8014,9
8015,9
8016,3
8017,3
8018,3
8019,0
8020,0
8021,0
8022,5
8023,5
8024,5
8025,9
8026,9
8027,9
8028,7
8029,7
8030,7
8031,6
8032,6
8033,6
8034,3
8035,3
8036,3
8037,2
8038,2
8039,2
8040,0
8041,0
8042,0
8043,6
8044,6
8045,6
8046,9
8047,9
8048,9
8049,1
8050,1
8051,1
8052,3
8053,3
8054,3
8055,3
8056,3
8057,3
8058,8
8059,8
8060,8
8061,2
8062,2
8063,2
8064,2
8065,2
8066,2
8067,0
8068,0
8069,0
8070,8
8071,8
8072,8
8073,3
8074,3
8075,3
8076,4
8077,4
8078,4
8079,9
8080,9
8081,9
8082,1
8083,1
8084,1
8085,7
8086,7
8087,7
8088,7
8089,7
8090,7
8091,2
8092,2
8093,2
8094,2
8095,2
8096,2
8097,7
8098,7
8099,7
8100,8
8101,8
8102,2
8103,7
8104,7
8105,7
8106,7
8107,7
8108,7
8109,1
8110,1
8111,3
8112,1
8113,1
8114,1
8115,2
8116,2
8117,2
8118,1
8119,9
8120,0
8121,3
8122,3
8123,3
8124,3
8125,3
8126,3
8127,4
8128,4
8129,5
8130,4
8131,4
8132,4
8133,0
8134,0
8135,0
8136,5
8137,4
8138,1
8139,5
8140,5
8141,5
8142,3
8143,3
8144,3
8145,3
8146,3
8147,3
8148,3
8149,3
8150,3
8151,7
8152,7
8153,7
8154,6
8155,6
8156,6
8157,2
8158,2
8159,2
8160,0
8161,0
8162,0
8163,5
8164,5
8165,5
8166,9
8167,9
8168,9
8169,0
8170,0
8171,0
8172,8
8173,8
8174,8
8175,7
8176,7
8177,3
8178,7
8179,7
8180,7
8181,3
8182,3
8183,3
8184,6
8185,6
8186,6
8187,1
8188,1
8189,1
8190,7
8191,7
8192,7
8193,1
8194,1
8195,1
8196,7
8197,7
8198,7
8199,2
8200,2
8201,2
8202,3
8203,3
8204,3
8205,2
8206,2
8207,2
8208,3
8209,3
8210,3
8211,2
8212,2
8213,2
8214,9
8215,9
8216,9
8217,1
8218,1
8219,1
8220,4
8221,4
8222,5
8223,1
8224,1
8225,1
8226,9
8227,9
8228,9
8229,5
8230,5
8231,8
8232,3
8233,3
8234,3
8235,3
8236,3
8237,7
8238,7
8239,7
8240,7
8241,7
8242,7
8243,7
8244,5
8245,5
8246,5
8247,3
8248,3
8249,3
8250,3
8251,3
8252,3
8253,9
8254,9
8255,9
8256,2
8257,2
8258,2
8259,7
8260,7
8261,7
8262,8
8263,8
8264,8
8265,4
8266,4
8267,4
8268,7
8269,7
8270,7
8271,9
8272,9
8273,9
8274,7
8275,7
8276,7
8277,8
8278,8
8279,1
8280,7
8281,7
8282,7
8283,3
8284,3
8285,3
8286,7
8287,7
8288,7
8289,2
8290,2
8291,2
8292,3
8293,3
8294,3
8295,1
8296,1
8297,1
8298,0
8299,0
8300,0
8301,8
8302,8
8303,9
8304,4
8305,4
8306,4
8307,2
8308,2
8309,2
8310,2
8311,2
8312,2
8313,2
8314,2
8315,2
8316,7
8317,7
8318,7
8319,7
8320,0
8321,7
8322,1
8323,1
8324,1
8325,8
8326,8
8327,8
8328,0
8329,0
8330,0
8331,3
8332,3
8333,3
8334,3
8335,3
8336,3
8337,7
8338,7
8339,7
8340,7
8341,7
8342,7
8343,2
8344,7
8345,2
8346,9
8347,9
8348,9
8349,9
8350,9
8351,9
8352,2
8353,2
8354,2
8355,3
8356,3
8357,3
8358,4
8359,4
8360,4
8361,3
8362,3
8363,6
8364,2
8365,2
8366,2
8367,9
8368,1
8369,9
8370,6
8371,6
8372,9
8373,9
8374,9
8375,9
8376,3
8377,3
8378,3
8379,3
8380,3
8381,3
8382,7
8383,7
8384,7
8385,2
8386,2
8387,2
8388,0
8389,0
8390,0
8391,2
8392,2
8393,2
8394,0
8395,0
8396,0
8397,9
8398,9
8399,9
8400,0
8401,0
8402,0
8403,7
8404,7
8405,7
8406,1
8407,1
8408,1
8409,3
8410,3
8411,3
8412,3
8413,4
8414,3
8415,6
8416,6
8417,6
8418,2
8419,2
8420,2
8421,7
8422,7
8423,7
8424,4
8425,4
8426,4
8427,4
8428,4
8429,4
8430,4
8431,4
8432,4
8433,8
8434,8
8435,8
8436,4
8437,4
8438,4
8439,3
8440,3
8441,3
8442,2
8443,2
8444,2
8445,0
8446,0
8447,0
8448,2
8449,2
8450,2
8451,7
8452,7
8453,7
8454,4
8455,4
8456,4
8457,3
8458,3
8459,3
8460,4
8461,4
8462,4
8463,2
8464,2
8465,2
8466,5
8467,5
8468,5
8469,6
8470,6
8471,6
8472,4
8473,4
8474,4
8475,9
8476,9
8477,9
8478,2
8479,2
8480,7
8481,2
8482,2
8483,2
8484,9
8485,8
8486,8
8487,0
8488,0
8489,0
8490,5
8491,5
8492,5
8493,6
8494,6
8495,6
8496,8
8497,8
8498,8
8499,3
8500,3
8501,3
8502,7
8503,7
8504,7
8505,4
8506,3
8507,3
8508,9
8509,9
8510,9
8511,7
8512,7
8513,7
8514,1
8515,1
8516,1
8517,3
8518,3
8519,3
8520,3
8521,3
8522,3
8523,7
8524,7
8525,7
8526,0
8527,0
8528,0
8529,3
8530,3
8531,3
8532,7
8533,7
8534,7
8535,9
8536,9
8537,9
8538,3
8539,3
8540,3
8541,2
8542,2
8543,2
8544,5
8545,5
8546,5
8547,3
8548,3
8549,2
8550,9
8551,9
8552,9
8553,0
8554,0
8555,0
8556,0
8557,0
8558,0
8559,6
8560,6
8561,6
8562,5
8563,5
8564,5
8565,0
8566,0
8567,0
8568,1
8569,1
8570,1
8571,7
8572,7
8573,7
8574,4
8575,4
8576,4
8577,7
8578,7
8579,7
8580,5
8581,5
8582,5
8583,7
8584,3
8585,3
8586,3
8587,3
8588,3
8589,2
8590,2
8591,2
8592,7
